asv	P7	P8	P9	P10	P11	P13	P22	P23	P24	P25	P26	P27	P36	P37	P38	P39	P40	P41	P42	P50	P51	P52	P53	P54	taxonomy_prokaryotes
ASV_15273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales
ASV_01277	0	0	0	0	0	0	0	0	0	0	0	0	0	24	11	20	6	5	13	8	5	103	34	38	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_03174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_05005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	33	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_05494	0	0	12	3	13	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_07428	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_07888	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_07892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_08517	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_09176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_10609	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_12119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_12228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_14923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae
ASV_00303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	26	0	89	40	0	231	348	70	74	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_00309	0	0	0	0	0	0	48	161	60	33	70	11	0	0	0	0	0	0	0	174	108	417	372	129	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_00486	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	161	87	119	457	66	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_00712	0	0	0	0	0	0	17	41	0	9	17	0	0	0	0	0	0	0	0	42	74	160	75	342	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_00913	0	0	0	0	0	0	27	122	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_00914	0	0	0	0	0	0	0	163	0	0	44	0	0	0	0	0	0	0	0	60	0	107	292	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_00936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	613	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_01004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	56	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_01894	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	212	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_02890	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	23	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_02991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_03302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_03531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_03727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	49	2	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_04884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_05676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_07338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_07343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_08400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_08850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_08858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_09792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_10618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_10970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_11766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_12576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_13307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_13844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_14471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter
ASV_11586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:Sphingobacteriia,o:Sphingobacteriales,f:Sphingobacteriaceae,g:Pedobacter,s:Pedobacter_cryoconitis
ASV_12033	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Bacteroidetes,c:VC2_1_Bac22
ASV_07165	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:BHI80-139
ASV_10469	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:BRC1,c:PRR-11
ASV_13070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:BRC1,c:PRR-11
ASV_13729	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:BRC1,c:PRR-11
ASV_13730	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:BRC1,c:PRR-11
ASV_07036	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Chlamydiae,c:Chlamydiia,o:Chlamydiales
ASV_08108	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Chlamydiae,c:Chlamydiia,o:Chlamydiales
ASV_13999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Chlamydiae,c:Chlamydiia,o:Chlamydiales
ASV_14553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Chlamydiae,c:Chlamydiia,o:Chlamydiales
ASV_00477	13	6	13	7	59	0	0	0	0	0	0	0	0	9	62	50	29	62	33	0	0	0	0	0	k:Bacteria,p:Chlamydiae,c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae
ASV_02850	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	38	32	0	0	0	0	0	0	0	k:Bacteria,p:Chlamydiae,c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae
ASV_03059	0	0	0	0	0	0	0	0	0	0	0	0	0	18	33	0	0	25	65	0	0	0	0	0	k:Bacteria,p:Chlamydiae,c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae
ASV_05973	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k:Bacteria,p:Chlamydiae,c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae
